6211	3.4.21.27	coagulation factor XIa
6212	3.4.21.28	Transferred entry: 3.4.21.74
6213	3.4.21.29	Transferred entry: 3.4.21.74
6214	3.4.21.30	Transferred entry: 3.4.21.74
6215	3.4.21.31	Transferred entry: 3.4.21.68 and 3.4.21.73
6216	3.4.21.32	brachyurin
6217	3.4.21.33	Deleted entry
6218	3.4.21.34	plasma kallikrein
6219	3.4.21.35	tissue kallikrein
6220	3.4.21.36	pancreatic elastase
6221	3.4.21.37	leukocyte elastase
6222	3.4.21.38	coagulation factor XIIa
6223	3.4.21.39	chymase
6224	3.4.21.40	Deleted entry
6225	3.4.21.41	complement subcomponent C1r
6226	3.4.21.42	complement subcomponent C1s
6227	3.4.21.43	classical-complement-pathway C3/C5 convertase
6228	3.4.21.44	Transferred entry: 3.4.21.43
6229	3.4.21.45	complement factor I
6230	3.4.21.46	complement factor D
6231	3.4.21.47	alternative-complement-pathway C3/C5 convertase
6232	3.4.21.48	cerevisin
6233	3.4.21.49	hypodermin C
6234	3.4.21.50	lysyl endopeptidase
6235	3.4.21.51	Deleted entry
6236	3.4.21.52	Deleted entry
6237	3.4.21.53	endopeptidase La
6238	3.4.21.54	gamma-renin
6239	3.4.21.55	venombin AB
6240	3.4.21.56	Deleted entry
6241	3.4.21.57	leucyl endopeptidase
6242	3.4.21.58	Deleted entry
6243	3.4.21.59	tryptase
6244	3.4.21.60	scutelarin
6245	3.4.21.61	kexin
6246	3.4.21.62	subtilisin
6247	3.4.21.63	oryzin
6248	3.4.21.64	peptidase K
6249	3.4.21.65	thermomycolin
6250	3.4.21.66	thermitase
6251	3.4.21.67	endopeptidase So
6252	3.4.21.68	t-plasminogen activator
6253	3.4.21.69	protein C (activated)
6254	3.4.21.70	pancreatic endopeptidase E
6255	3.4.21.71	pancreatic elastase II
6256	3.4.21.72	IgA-specific serine endopeptidase
6257	3.4.21.73	u-plasminogen activator
6258	3.4.21.74	venombin A
6259	3.4.21.75	furin
6260	3.4.21.76	myeloblastin
6261	3.4.21.77	semenogelase
6262	3.4.21.78	granzyme A
6263	3.4.21.79	granzyme B
6264	3.4.21.80	streptogrisin A
6265	3.4.21.81	streptogrisin B
6266	3.4.21.82	glutamyl endopeptidase II
6267	3.4.21.83	oligopeptidase B
6268	3.4.21.84	limulus clotting factor C
6269	3.4.21.85	limulus clotting factor B
6270	3.4.21.86	limulus clotting enzyme
6271	3.4.21.87	Transferred entry: 3.4.23.49
6272	3.4.21.88	repressor LexA
6273	3.4.21.89	signal peptidase I
6274	3.4.21.90	togavirin
6275	3.4.21.91	flavivirin
6276	3.4.21.92	endopeptidase Clp
6277	3.4.21.93	proprotein convertase 1
6278	3.4.21.94	proprotein convertase 2
6279	3.4.21.95	snake venom factor V activator
6280	3.4.21.96	lactocepin
6281	3.4.21.97	assemblin
6282	3.4.21.98	hepacivirin
6283	3.4.21.99	spermosin
6284	3.4.21.100	sedolisin
6285	3.4.21.101	xanthomonalisin
6286	3.4.21.102	C-terminal processing peptidase
6287	3.4.21.103	physarolisin
6288	3.4.21.104	mannan-binding lectin-associated serine protease-2
6289	3.4.21.105	rhomboid protease
6290	3.4.21.106	hepsin
6291	3.4.21.107	peptidase Do
6292	3.4.21.108	HtrA2 peptidase
6293	3.4.21.109	matriptase
6294	3.4.21.110	C5a peptidase
6295	3.4.21.111	aqualysin 1
6296	3.4.21.112	site-1 protease
6297	3.4.21.113	pestivirus NS3 polyprotein peptidase
6298	3.4.21.114	equine arterivirus serine peptidase
6299	3.4.21.115	infectious pancreatic necrosis birnavirus Vp4 peptidase
6300	3.4.21.116	SpoIVB peptidase
6301	3.4.21.117	stratum corneum chymotryptic enzyme
6302	3.4.21.118	kallikrein 8
6303	3.4.21.119	kallikrein 13
6304	3.4.21.120	oviductin
6305	3.4.21.121	Lys-Lys/Arg-Xaa endopeptidase
6306	3.4.21.122	transmembrane protease serine 2
6307	3.4.22.1	cathepsin B
6308	3.4.22.2	papain
6309	3.4.22.3	ficain
6310	3.4.22.4	Transferred entry: 3.4.22.32 and 3.4.22.33
6311	3.4.22.5	Transferred entry: 3.4.22.33
6312	3.4.22.6	chymopapain
6313	3.4.22.7	asclepain
6314	3.4.22.8	clostripain
6315	3.4.22.9	Transferred entry: 3.4.21.48
6316	3.4.22.10	streptopain
6317	3.4.22.11	Transferred entry: 3.4.24.56
6318	3.4.22.12	Transferred entry: 3.4.19.9
6319	3.4.22.13	Deleted entry
6320	3.4.22.14	actinidain
6321	3.4.22.15	cathepsin L
6322	3.4.22.16	cathepsin H
6323	3.4.22.17	Transferred entry: 3.4.22.52 and 3.4.22.53
6324	3.4.22.18	Transferred entry: 3.4.21.26
6325	3.4.22.19	Transferred entry: 3.4.24.15
6326	3.4.22.20	Deleted entry
6327	3.4.22.21	Transferred entry: 3.4.25.1
6328	3.4.22.22	Transferred entry: 3.4.24.37
6329	3.4.22.23	Transferred entry: 3.4.21.61
6330	3.4.22.24	cathepsin T
6331	3.4.22.25	glycyl endopeptidase
6332	3.4.22.26	cancer procoagulant
6333	3.4.22.27	cathepsin S
6334	3.4.22.28	picornain 3C
6335	3.4.22.29	picornain 2A
6336	3.4.22.30	caricain
6337	3.4.22.31	ananain
6338	3.4.22.32	stem bromelain
6339	3.4.22.33	fruit bromelain
6340	3.4.22.34	legumain
6341	3.4.22.35	histolysain
6342	3.4.22.36	caspase-1
6343	3.4.22.37	gingipain R
6344	3.4.22.38	cathepsin K
6345	3.4.22.39	adenain
6346	3.4.22.40	bleomycin hydrolase
6347	3.4.22.41	cathepsin F
6348	3.4.22.42	cathepsin O
6349	3.4.22.43	cathepsin V
6350	3.4.22.44	nuclear-inclusion-a endopeptidase
6351	3.4.22.45	helper-component proteinase
6352	3.4.22.46	L-peptidase
6353	3.4.22.47	gingipain K
6354	3.4.22.48	staphopain
6355	3.4.22.49	separase
6356	3.4.22.50	V-cath endopeptidase
6357	3.4.22.51	cruzipain
6358	3.4.22.52	calpain-1
6359	3.4.22.53	calpain-2
6360	3.4.22.54	calpain-3
6361	3.4.22.55	caspase-2
6362	3.4.22.56	caspase-3
6363	3.4.22.57	caspase-4
6364	3.4.22.58	caspase-5
6365	3.4.22.59	caspase-6
6366	3.4.22.60	caspase-7
6367	3.4.22.61	caspase-8
6368	3.4.22.62	caspase-9
6369	3.4.22.63	caspase-10
6370	3.4.22.64	caspase-11
6371	3.4.22.65	peptidase 1 (mite)
6372	3.4.22.66	calicivirin
6373	3.4.22.67	zingipain
6374	3.4.22.68	Ulp1 peptidase
6375	3.4.22.69	SARS coronavirus main proteinase
6376	3.4.22.70	sortase A
6377	3.4.22.71	sortase B
6378	3.4.23.1	pepsin A
6379	3.4.23.2	pepsin B
6380	3.4.23.3	gastricsin
6381	3.4.23.4	chymosin
6382	3.4.23.5	cathepsin D
6383	3.4.23.6	Transferred entry: 3.4.21.103, 3.4.23.18, 3.4.23.19, 3.4.23.203.4.23.21, 3.4.23.22, 3.4.23.23, 3.4.23.24, 3.4.23.25, 3.4.23.263.4.23.28 and 3.4.23.30
6384	3.4.23.7	Transferred entry: 3.4.23.20
6385	3.4.23.8	Transferred entry: 3.4.23.25
6386	3.4.23.9	Transferred entry: 3.4.23.21
6387	3.4.23.10	Transferred entry: 3.4.23.22
6388	3.4.23.11	Deleted entry
6389	3.4.23.12	nepenthesin
6390	3.4.23.13	Deleted entry
6391	3.4.23.14	Deleted entry
6392	3.4.23.15	renin
6393	3.4.23.16	HIV-1 retropepsin
6394	3.4.23.17	pro-opiomelanocortin converting enzyme
6395	3.4.23.18	aspergillopepsin I
6396	3.4.23.19	aspergillopepsin II
6397	3.4.23.20	penicillopepsin
6398	3.4.23.21	rhizopuspepsin
6399	3.4.23.22	endothiapepsin
6400	3.4.23.23	mucorpepsin
6401	3.4.23.24	candidapepsin
6402	3.4.23.25	saccharopepsin
6403	3.4.23.26	rhodotorulapepsin
6404	3.4.23.27	Transferred entry: 3.4.21.103
6405	3.4.23.28	acrocylindropepsin
6406	3.4.23.29	polyporopepsin
6407	3.4.23.30	pycnoporopepsin
6408	3.4.23.31	scytalidopepsin A
6409	3.4.23.32	scytalidopepsin B
6410	3.4.23.33	Transferred entry: 3.4.21.101
6411	3.4.23.34	cathepsin E
6412	3.4.23.35	barrierpepsin
6413	3.4.23.36	signal peptidase II
6414	3.4.23.37	Transferred entry: 3.4.21.100
6415	3.4.23.38	plasmepsin I
6416	3.4.23.39	plasmepsin II
6417	3.4.23.40	phytepsin
6418	3.4.23.41	yapsin 1
6419	3.4.23.42	thermopsin
6420	3.4.23.43	prepilin peptidase
6421	3.4.23.44	nodavirus endopeptidase
6422	3.4.23.45	memapsin 1
6423	3.4.23.46	memapsin 2
6424	3.4.23.47	HIV-2 retropepsin
6425	3.4.23.48	plasminogen activator Pla
6426	3.4.23.49	omptin
6427	3.4.23.50	human endogenous retrovirus K endopeptidase
6428	3.4.23.51	HycI peptidase
6429	3.4.23.52	preflagellin peptidase
6430	3.4.24.1	atrolysin A
6431	3.4.24.2	Deleted entry
6432	3.4.24.3	microbial collagenase
6433	3.4.24.4	Transferred entry: 3.4.24.25, 3.4.24.26, 3.4.24.27, 3.4.24.28, 3.4.24.293.4.24.30, 3.4.24.31, 3.4.24.32, 3.4.24.39 and 3.4.24.40
6434	3.4.24.5	Transferred entry: 3.4.22.52, 3.4.22.53 and 3.4.25.1
6435	3.4.24.6	leucolysin
6436	3.4.24.7	interstitial collagenase
6437	3.4.24.8	Transferred entry: 3.4.24.3
6438	3.4.24.9	Deleted entry
6439	3.4.24.10	Deleted entry
6440	3.4.24.11	neprilysin
6441	3.4.24.12	envelysin
6442	3.4.24.13	IgA-specific metalloendopeptidase
6443	3.4.24.14	procollagen N-endopeptidase
6444	3.4.24.15	thimet oligopeptidase
6445	3.4.24.16	neurolysin
6446	3.4.24.17	stromelysin 1
6447	3.4.24.18	meprin A
6448	3.4.24.19	procollagen C-endopeptidase
6449	3.4.24.20	peptidyl-Lys metalloendopeptidase
6450	3.4.24.21	astacin
6451	3.4.24.22	stromelysin 2
6452	3.4.24.23	matrilysin
6453	3.4.24.24	gelatinase A
6454	3.4.24.25	vibriolysin
6455	3.4.24.26	pseudolysin
6456	3.4.24.27	thermolysin
6457	3.4.24.28	bacillolysin
6458	3.4.24.29	aureolysin
6459	3.4.24.30	coccolysin
6460	3.4.24.31	mycolysin
6461	3.4.24.32	beta-lytic metalloendopeptidase
6462	3.4.24.33	peptidyl-Asp metalloendopeptidase
6463	3.4.24.34	neutrophil collagenase
6464	3.4.24.35	gelatinase B
6465	3.4.24.36	leishmanolysin
6466	3.4.24.37	saccharolysin
6467	3.4.24.38	gametolysin
6468	3.4.24.39	deuterolysin
6469	3.4.24.40	serralysin
6470	3.4.24.41	atrolysin B
6471	3.4.24.42	atrolysin C
6472	3.4.24.43	atroxase
6473	3.4.24.44	atrolysin E
6474	3.4.24.45	atrolysin F
6475	3.4.24.46	adamalysin
6476	3.4.24.47	horrilysin
6477	3.4.24.48	ruberlysin
6478	3.4.24.49	bothropasin
6479	3.4.24.50	bothrolysin
6480	3.4.24.51	ophiolysin
6481	3.4.24.52	trimerelysin I
6482	3.4.24.53	trimerelysin II
6483	3.4.24.54	mucrolysin
6484	3.4.24.55	pitrilysin
6485	3.4.24.56	insulysin
6486	3.4.24.57	O-sialoglycoprotein endopeptidase
6487	3.4.24.58	russellysin
6488	3.4.24.59	mitochondrial intermediate peptidase
6489	3.4.24.60	dactylysin
6490	3.4.24.61	nardilysin
6491	3.4.24.62	magnolysin
6492	3.4.24.63	meprin B
6493	3.4.24.64	mitochondrial processing peptidase
6494	3.4.24.65	macrophage elastase
6495	3.4.24.66	choriolysin L
6496	3.4.24.67	choriolysin H
6497	3.4.24.68	tentoxilysin
6498	3.4.24.69	bontoxilysin
6499	3.4.24.70	oligopeptidase A
6500	3.4.24.71	endothelin-converting enzyme 1
6501	3.4.24.72	fibrolase
6502	3.4.24.73	jararhagin
6503	3.4.24.74	fragilysin
6504	3.4.24.75	lysostaphin
6505	3.4.24.76	flavastacin
6506	3.4.24.77	snapalysin
6507	3.4.24.78	GPR endopeptidase
6508	3.4.24.79	pappalysin-1
6509	3.4.24.80	membrane-type matrix metalloproteinase-1
6510	3.4.24.81	ADAM10 endopeptidase
6511	3.4.24.82	ADAMTS-4 endopeptidase
6512	3.4.24.83	anthrax lethal factor endopeptidase
6513	3.4.24.84	Ste24 endopeptidase
6514	3.4.24.85	S2P endopeptidase
6515	3.4.24.86	ADAM 17 endopeptidase
6516	3.4.24.87	ADAMTS13 endopeptidase
6517	3.4.24.88	Transferred entry: 3.4.19.15
6518	3.4.24.89	Pro-Pro endopeptidase
6519	3.4.25.1	proteasome endopeptidase complex
6520	3.4.25.2	HslU--HslV peptidase
6521	3.4.99.1	Transferred entry: 3.4.23.28
6522	3.4.99.2	Deleted entry
6523	3.4.99.3	Deleted entry
6524	3.4.99.4	Transferred entry: 3.4.23.12
6525	3.4.99.5	Transferred entry: 3.4.24.3
6526	3.4.99.6	Transferred entry: 3.4.24.21
6527	3.4.99.7	Deleted entry
6528	3.4.99.8	Deleted entry
6529	3.4.99.9	Deleted entry
6530	3.4.99.10	Transferred entry: 3.4.24.56
6531	3.4.99.11	Deleted entry
6532	3.4.99.12	Deleted entry
6533	3.4.99.13	Transferred entry: 3.4.24.32
6534	3.4.99.14	Deleted entry
6535	3.4.99.15	Deleted entry
6536	3.4.99.16	Deleted entry
6537	3.4.99.17	Deleted entry
6538	3.4.99.18	Deleted entry
6539	3.4.99.19	Transferred entry: 3.4.23.15
6540	3.4.99.20	Deleted entry
6541	3.4.99.21	Deleted entry
6542	3.4.99.22	Transferred entry: 3.4.24.29
6543	3.4.99.23	Deleted entry
6544	3.4.99.24	Deleted entry
6545	3.4.99.25	Transferred entry: 3.4.23.21
6546	3.4.99.26	Transferred entry: 3.4.21.68 and 3.4.21.73
6547	3.4.99.27	Deleted entry
6548	3.4.99.28	Transferred entry: 3.4.21.60
6549	3.4.99.29	Deleted entry
6550	3.4.99.30	Transferred entry: 3.4.24.20
6551	3.4.99.31	Transferred entry: 3.4.24.15
6552	3.4.99.32	Transferred entry: 3.4.24.20
6553	3.4.99.33	Deleted entry
6554	3.4.99.34	Deleted entry
6555	3.4.99.35	Transferred entry: 3.4.23.36
6556	3.4.99.36	Transferred entry: 3.4.21.89
6557	3.4.99.37	Deleted entry
6558	3.4.99.38	Transferred entry: 3.4.23.17
6559	3.4.99.39	Deleted entry
6560	3.4.99.40	Deleted entry
6561	3.4.99.41	Transferred entry: 3.4.24.64
6562	3.4.99.42	Deleted entry
6563	3.4.99.43	Transferred entry: 3.4.23.42
6564	3.4.99.44	Transferred entry: 3.4.24.55
6565	3.4.99.45	Transferred entry: 3.4.24.56
6566	3.4.99.46	Transferred entry: 3.4.25.1
6567	3.5.1.1	asparaginase
6568	3.5.1.2	glutaminase
6569	3.5.1.3	omega-amidase
6570	3.5.1.4	amidase
6571	3.5.1.5	urease
6572	3.5.1.6	beta-ureidopropionase
6573	3.5.1.7	ureidosuccinase
6574	3.5.1.8	formylaspartate deformylase
6575	3.5.1.9	arylformamidase
6576	3.5.1.10	formyltetrahydrofolate deformylase
6577	3.5.1.11	penicillin amidase
6578	3.5.1.12	biotinidase
6579	3.5.1.13	aryl-acylamidase
6580	3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase
6581	3.5.1.15	aspartoacylase
6582	3.5.1.16	acetylornithine deacetylase
6583	3.5.1.17	acyl-lysine deacylase
6584	3.5.1.18	succinyl-diaminopimelate desuccinylase
6585	3.5.1.19	nicotinamidase
6586	3.5.1.20	citrullinase
6587	3.5.1.21	N-acetyl-beta-alanine deacetylase
6588	3.5.1.22	pantothenase
6589	3.5.1.23	ceramidase
6590	3.5.1.24	choloylglycine hydrolase
6591	3.5.1.25	N-acetylglucosamine-6-phosphate deacetylase
6592	3.5.1.26	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase
6593	3.5.1.27	Deleted entry
6594	3.5.1.28	N-acetylmuramoyl-L-alanine amidase
6595	3.5.1.29	2-(acetamidomethylene)succinate hydrolase
6596	3.5.1.30	5-aminopentanamidase
6597	3.5.1.31	formylmethionine deformylase
6598	3.5.1.32	hippurate hydrolase
6599	3.5.1.33	N-acetylglucosamine deacetylase
6600	3.5.1.34	Transferred entry: 3.4.13.5
6601	3.5.1.35	D-glutaminase
6602	3.5.1.36	N-methyl-2-oxoglutaramate hydrolase
6603	3.5.1.37	Transferred entry: 3.5.1.26
6604	3.5.1.38	glutamin-(asparagin-)ase
6605	3.5.1.39	alkylamidase
6606	3.5.1.40	acylagmatine amidase
6607	3.5.1.41	chitin deacetylase
6608	3.5.1.42	nicotinamide-nucleotide amidase
6609	3.5.1.43	peptidyl-glutaminase
6610	3.5.1.44	protein-glutamine glutaminase
6611	3.5.1.45	Transferred entry: 6.3.4.6
6612	3.5.1.46	6-aminohexanoate-oligomer exohydrolase
6613	3.5.1.47	N-acetyldiaminopimelate deacetylase
6614	3.5.1.48	acetylspermidine deacetylase
6615	3.5.1.49	formamidase
6616	3.5.1.50	pentanamidase
6617	3.5.1.51	4-acetamidobutyryl-CoA deacetylase
6618	3.5.1.52	peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase
6619	3.5.1.53	N-carbamoylputrescine amidase
6620	3.5.1.54	allophanate hydrolase
6621	3.5.1.55	long-chain-fatty-acyl-glutamate deacylase
6622	3.5.1.56	N,N-dimethylformamidase
6623	3.5.1.57	tryptophanamidase
6624	3.5.1.58	N-benzyloxycarbonylglycine hydrolase
6625	3.5.1.59	N-carbamoylsarcosine amidase
6626	3.5.1.60	N-(long-chain-acyl)ethanolamine deacylase
6627	3.5.1.61	Transferred entry: 4.3.3.8
6628	3.5.1.62	acetylputrescine deacetylase
6629	3.5.1.63	4-acetamidobutyrate deacetylase
6630	3.5.1.64	N(alpha)-benzyloxycarbonylleucine hydrolase
6631	3.5.1.65	theanine hydrolase
6632	3.5.1.66	2-(hydroxymethyl)-3-(acetamidomethylene)succinate hydrolase
6633	3.5.1.67	4-methyleneglutaminase
6634	3.5.1.68	N-formylglutamate deformylase
6635	3.5.1.69	glycosphingolipid deacylase
6636	3.5.1.70	aculeacin-A deacylase
6637	3.5.1.71	N-feruloylglycine deacylase
6638	3.5.1.72	D-benzoylarginine-4-nitroanilide amidase
6639	3.5.1.73	carnitinamidase
6640	3.5.1.74	chenodeoxycholoyltaurine hydrolase
6641	3.5.1.75	urethanase
6642	3.5.1.76	arylalkyl acylamidase
6643	3.5.1.77	N-carbamoyl-D-amino-acid hydrolase
6644	3.5.1.78	glutathionylspermidine amidase
6645	3.5.1.79	phthalyl amidase
6646	3.5.1.80	Transferred entry: 3.5.1.25
6647	3.5.1.81	N-acyl-D-amino-acid deacylase
6648	3.5.1.82	N-acyl-D-glutamate deacylase
6649	3.5.1.83	N-acyl-D-aspartate deacylase
6650	3.5.1.84	biuret amidohydrolase
6651	3.5.1.85	(S)-N-acetyl-1-phenylethylamine hydrolase
6652	3.5.1.86	mandelamide amidase
6653	3.5.1.87	N-carbamoyl-L-amino-acid hydrolase
6654	3.5.1.88	peptide deformylase
6655	3.5.1.89	N-acetylglucosaminylphosphatidylinositol deacetylase
6656	3.5.1.90	adenosylcobinamide hydrolase
6657	3.5.1.91	N-substituted formamide deformylase
6658	3.5.1.92	pantetheine hydrolase
6659	3.5.1.93	glutaryl-7-aminocephalosporanic-acid acylase
6660	3.5.1.94	gamma-glutamyl-gamma-aminobutyrate hydrolase
6661	3.5.1.95	N-malonylurea hydrolase
6662	3.5.1.96	succinylglutamate desuccinylase
6663	3.5.1.97	acyl-homoserine-lactone acylase
6664	3.5.1.98	histone deacetylase
6665	3.5.1.99	fatty acid amide hydrolase
6666	3.5.1.100	(R)-amidase
6667	3.5.1.101	L-proline amide hydrolase
6668	3.5.1.102	2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphatdeformylase
6669	3.5.1.103	N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranosiddeacetylase
6670	3.5.1.104	peptidoglycan-N-acetylglucosamine deacetylase
6671	3.5.1.105	chitin disaccharide deacetylase
6672	3.5.1.106	N-formylmaleamate deformylase
6673	3.5.1.107	maleamate amidohydrolase
6674	3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase
6675	3.5.1.109	sphingomyelin deacylase
6676	3.5.1.110	ureidoacrylate amidohydrolase
6677	3.5.1.111	2-oxoglutaramate amidase
6678	3.5.1.112	2'-N-acetylparomamine deacetylase
6679	3.5.1.113	2'''-acetyl-6'''-hydroxyneomycin C deacetylase
6680	3.5.1.114	N-acyl-aromatic-L-amino acid amidohydrolase
6681	3.5.1.115	mycothiol S-conjugate amidase
6682	3.5.1.116	ureidoglycolate amidohydrolase
6683	3.5.1.117	6-aminohexanoate-oligomer endohydrolase
6684	3.5.1.118	gamma-glutamyl hercynylcysteine S-oxide hydrolase
6685	3.5.1.119	Pup amidohydrolase
6686	3.5.1.120	Transferred entry: 3.5.99.11
6687	3.5.1.121	protein N-terminal asparagine amidohydrolase
6688	3.5.1.122	protein N-terminal glutamine amidohydrolase
6689	3.5.1.123	gamma-glutamylanilide hydrolase
6690	3.5.1.124	protein deglycase
6691	3.5.1.125	N(2)-acetyl-L-2,4-diaminobutanoate deacetylase
6692	3.5.1.126	oxamate amidohydrolase
6693	3.5.1.127	jasmonoyl-L-amino acid hydrolase
6694	3.5.1.128	deaminated glutathione amidase
6695	3.5.1.129	N(5)-(cytidine 5'-diphosphoramidyl)-L-glutamine hydrolase
6696	3.5.1.130	[amino group carrier protein]-lysine hydrolase
6697	3.5.1.131	1-carboxybiuret hydrolase
6698	3.5.1.132	[amino group carrier protein]-ornithine hydrolase
6699	3.5.1.133	N(alpha)-acyl-L-glutamine aminoacylase
6700	3.5.1.134	(indol-3-yl)acetyl-L-aspartate hydrolase
6701	3.5.1.135	N(4)-acetylcytidine amidohydrolase
6702	3.5.1.136	N,N'-diacetylchitobiose non-reducing end deacetylase
6703	3.5.1.137	N-methylcarbamate hydrolase
6704	3.5.1.n1	Transferred entry: 3.5.1.108
6705	3.5.1.n2	Transferred entry: 3.5.1.99
6706	3.5.1.n3	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase
6707	3.5.1.n4	Transferred entry: 3.5.1.110
6708	3.5.2.1	barbiturase
6709	3.5.2.2	dihydropyrimidinase
6710	3.5.2.3	dihydroorotase
6711	3.5.2.4	carboxymethylhydantoinase
6712	3.5.2.5	allantoinase
6713	3.5.2.6	beta-lactamase
6714	3.5.2.7	imidazolonepropionase
6715	3.5.2.8	Transferred entry: 3.5.2.6
6716	3.5.2.9	5-oxoprolinase (ATP-hydrolyzing)
6717	3.5.2.10	creatininase
6718	3.5.2.11	L-lysine-lactamase
6719	3.5.2.12	6-aminohexanoate-cyclic-dimer hydrolase
6720	3.5.2.13	2,5-dioxopiperazine hydrolase
6721	3.5.2.14	N-methylhydantoinase (ATP-hydrolyzing)
6722	3.5.2.15	cyanuric acid amidohydrolase
6723	3.5.2.16	maleimide hydrolase
6724	3.5.2.17	hydroxyisourate hydrolase
6725	3.5.2.18	enamidase
6726	3.5.2.19	streptothricin hydrolase
6727	3.5.2.20	isatin hydrolase
6728	3.5.3.1	arginase
6729	3.5.3.2	guanidinoacetase
6730	3.5.3.3	creatinase
6731	3.5.3.4	allantoicase
6732	3.5.3.5	formimidoylaspartate deiminase
6733	3.5.3.6	arginine deiminase
6734	3.5.3.7	guanidinobutyrase
6735	3.5.3.8	formimidoylglutamase
6736	3.5.3.9	allantoate deiminase
6737	3.5.3.10	D-arginase
6738	3.5.3.11	agmatinase
6739	3.5.3.12	agmatine deiminase
6740	3.5.3.13	formimidoylglutamate deiminase
6741	3.5.3.14	amidinoaspartase
6742	3.5.3.15	protein-arginine deiminase
6743	3.5.3.16	methylguanidinase
6744	3.5.3.17	guanidinopropionase
6745	3.5.3.18	dimethylargininase
6746	3.5.3.19	Transferred entry: 3.5.1.116
6747	3.5.3.20	diguanidinobutanase
6748	3.5.3.21	methylenediurea deaminase
6749	3.5.3.22	proclavaminate amidinohydrolase
6750	3.5.3.23	N-succinylarginine dihydrolase
6751	3.5.3.24	N(1)-aminopropylagmatine ureohydrolase
6752	3.5.3.25	N(omega)-hydroxy-L-arginine amidinohydrolase
6753	3.5.3.26	(S)-ureidoglycine aminohydrolase
6754	3.5.4.1	cytosine deaminase
6755	3.5.4.2	adenine deaminase
6756	3.5.4.3	guanine deaminase
6757	3.5.4.4	adenosine deaminase
6758	3.5.4.5	cytidine deaminase
6759	3.5.4.6	AMP deaminase
6760	3.5.4.7	ADP deaminase
6761	3.5.4.8	aminoimidazolase
6762	3.5.4.9	methenyltetrahydrofolate cyclohydrolase
6763	3.5.4.10	IMP cyclohydrolase
6764	3.5.4.11	pterin deaminase
6765	3.5.4.12	dCMP deaminase
6766	3.5.4.13	dCTP deaminase
6767	3.5.4.14	Transferred entry: 3.5.4.5
6768	3.5.4.15	guanosine deaminase
6769	3.5.4.16	GTP cyclohydrolase I
6770	3.5.4.17	adenosine-phosphate deaminase
6771	3.5.4.18	ATP deaminase
6772	3.5.4.19	phosphoribosyl-AMP cyclohydrolase
6773	3.5.4.20	pyrithiamine deaminase
6774	3.5.4.21	creatinine deaminase
6775	3.5.4.22	1-pyrroline-4-hydroxy-2-carboxylate deaminase
6776	3.5.4.23	blasticidin-S deaminase
6777	3.5.4.24	sepiapterin deaminase
6778	3.5.4.25	GTP cyclohydrolase II
6779	3.5.4.26	diaminohydroxyphosphoribosylaminopyrimidine deaminase
6780	3.5.4.27	methenyltetrahydromethanopterin cyclohydrolase
6781	3.5.4.28	S-adenosylhomocysteine deaminase
6782	3.5.4.29	GTP cyclohydrolase IIa
6783	3.5.4.30	dCTP deaminase (dUMP-forming)
6784	3.5.4.31	S-methyl-5'-thioadenosine deaminase
6785	3.5.4.32	8-oxoguanine deaminase
6786	3.5.4.33	tRNA(adenine(34)) deaminase
6787	3.5.4.34	tRNA(Ala)(adenine(37)) deaminase
6788	3.5.4.35	tRNA(cytosine(8)) deaminase
6789	3.5.4.36	mRNA(cytosine(6666)) deaminase
6790	3.5.4.37	double-stranded RNA adenine deaminase
6791	3.5.4.38	single-stranded DNA cytosine deaminase
6792	3.5.4.39	GTP cyclohydrolase IV
6793	3.5.4.40	aminodeoxyfutalosine deaminase
6794	3.5.4.41	5'-deoxyadenosine deaminase
6795	3.5.4.42	N-isopropylammelide isopropylaminohydrolase
6796	3.5.4.43	hydroxydechloroatrazine ethylaminohydrolase
6797	3.5.4.44	ectoine hydrolase
6798	3.5.4.45	melamine deaminase
6799	3.5.4.46	cAMP deaminase
6800	3.5.4.n1	Transferred entry: 3.5.4.31
6801	3.5.4.n2	Transferred entry: 3.5.4.39
6802	3.5.4.n3	Transferred entry: 3.5.4.45
6803	3.5.5.1	nitrilase
6804	3.5.5.2	ricinine nitrilase
6805	3.5.5.3	Transferred entry: 4.2.1.104
6806	3.5.5.4	cyanoalanine nitrilase
6807	3.5.5.5	arylacetonitrilase
6808	3.5.5.6	bromoxynil nitrilase
6809	3.5.5.7	aliphatic nitrilase
6810	3.5.5.8	thiocyanate hydrolase
6811	3.5.99.1	riboflavinase
6812	3.5.99.2	aminopyrimidine aminohydrolase
6813	3.5.99.3	Transferred entry: 3.5.4.43
6814	3.5.99.4	Transferred entry: 3.5.4.42
6815	3.5.99.5	2-aminomuconate deaminase
6816	3.5.99.6	glucosamine-6-phosphate deaminase
6817	3.5.99.7	1-aminocyclopropane-1-carboxylate deaminase
6818	3.5.99.8	5-nitroanthranilic acid aminohydrolase
